flag_labelx,FMD1,FMD2,FMN1,FMN2,FR1,FR2,MAV1,MAV2,MFMD1,MFMD2,MFMN1,MFMN2,MMAV11,MMAV12,MMAV21,MMAV22,SSI1,SSI2,WAMP1,WAMP2,WL1,WL2,ZC1,ZC2
0,468312.353356105,552850.898099529,0.934273991248954,0.934399173285999,0.000857350128602489,0.000791091097182471,151.63,164.33,241.297797803836,258.078242323051,365.761697642161,363.534698086587,113.12,123.25,74.314,81.526,229999.27,270217.87,0,0,24.8,36.3000000000001,0,0
0,491686.043528645,504007.154308835,0.934329945918358,0.934389890976181,0.00399845221204698,0.00145855793011609,155.06,157.69,243.717476612752,252.905028691424,363.672404999358,367.062749927996,116.395,117.66,77.546,78.766,240510.24,248907.79,0,0,31,29,0,0
0,506059.265606718,519733.303750616,0.934260224766064,0.934255532813561,0.00126984126984127,0.000939790739928576,157.5,159.61,249.754442317184,252.125385280531,365.168156328551,364.517858369126,117.76,119.55,77.904,79.466,248109.92,254796.87,0,0,23.1,25.2,0,0
0,530745.343195861,536122.827971732,0.934332162195032,0.934342161690202,0.0046002735297775,0.004014080158093,160.86,161.93,251.698607441073,255.550669799685,362.90728117473,364.359668082598,121.075,121.51,81.07,80.838,258878.96,262316.07,0,0,29.8,28,0,0
0,509634.171400104,569108.344938538,0.934350309590813,0.93452651156977,0.000126550240445414,0.0031711841081793,158.04,167.13,250.477711474891,265.339278306385,365.07884173868,365.367247481024,118.2,124.75,79.056,82.898,249870.32,279497.37,0,0,30.8,46.5,0,0
0,481908.039167842,593135.07684415,0.934265107558609,0.93438058319325,0.00227909096828815,0.00117467402795731,153.57,170.26,241.824530824051,268.619679340792,363.987403619543,364.311217090445,115.315,127.8,77.3,85.548,235883.65,290002.18,0,0,25,32.3999999999999,0,0
0,491607.385618992,586591.372551411,0.934351902246453,0.934238147037989,0.00122446349165437,0.00188723755602732,155.17,169.56,245.451771078876,268.108148489901,364.751674766406,364.684971637967,116.02,127.065,76.77,84.63,240841.37,287540.74,0,0,31.6,23.6,0,0
0,498533.820060036,520405.483688758,0.934314464336402,0.934269899906919,0.000768147484316945,0.00250031253906738,156.22,159.98,246.028892848636,254.922040005366,364.009047131321,365.982823615008,117.2,119.64,78.264,79.776,244100.86,256022.82,0,0,31.5,21.6,0,0
0,538190.987746721,541273.178130507,0.934300876317032,0.934272803316487,0.00418770784579386,0.000797692826900629,162.38,162.97,256.750266306528,258.281495491219,364.681771813093,365.072472894943,121.41,121.9,79.2,80.726,263912.62,265649.69,0,0,25.5,28.5,0,0
0,591213.990383685,589546.250298408,0.93448552880526,0.934305546812369,0.0047415559327987,0.00247553931392199,170.83,169.66,277.673625800776,266.50149821082,369.275020141748,363.56818390488,126.685,127.545,81.328,85.314,292567.39,287933.64,0,0,43.6,27.1,0,0
0,642275.547696034,579246.285630373,1.08321926792171,0.934246448595361,0.127645168069062,0.000712250712250739,165.63,168.48,367.2223109273,266.176061349991,413.057416849751,364.542797579914,122.67,126.23,92.25,83.788,328279.63,283892.62,1,0,753.1,25,0,0
0,1027213.57259537,536911.285803941,0.934403649255107,0.934242213616807,0.000889521437466643,0.00264794630211224,224.84,162.39,360.017489141222,257.580275493397,366.79327585903,365.214870391826,167.89,121.66,110.548,80.95,505818.92,263736.71,0,0,51.5,21.4,0,0
0,1236237.26824105,563556.024567226,0.934516192308836,0.934293484292892,0.0117580278949076,0.000662371289215405,246.64,166.07,398.255565007052,261.629095675795,368.186446646384,364.06571721081,183.785,124.515,118.802,82.688,609948.82,275853.43,0,0,62.3,29.7,0,0
0,1514773.91256242,568683.230060499,0.934476632004401,0.934289354442822,0.00257599175682646,0.0043170643962106,271.74,166.78,426.726410496605,263.120445901457,363.519611432058,364.305546403681,205.445,125.2,142.214,83.612,740357.5,278223.32,0,0,67.6999999999999,25.5,0,0
0,1628670.05644346,590221.237022391,0.93438874474278,0.934298135607039,0.00110308507988468,0.00247029761204567,281.03,170.02,437.4295400566,268.223404516817,362.011265501251,364.300109896547,211.89,127.48,139.39,84.6,791217.53,289130.58,0,0,59,29.1,0,0
0,1609202.13326298,669943.597569687,0.934335033927712,0.934392880917958,0.001675041876047,0.00829737802854298,280.59,180.78,440.908761048985,284.855221176731,363.6292888458,364.096484519912,210.405,135.415,138.7,88.162,787860.81,327301.88,0,0,40.2999999999998,42.9,0,0
0,1277798.30818955,648848.632698623,0.934349119762166,0.934221186287027,0.0118962075848304,0.00341755840663337,250.5,178.49,401.620120463983,283.085868465707,367.007005053696,365.195892947116,187.49,133.695,127.276,89.504,628704.92,318655.47,0,0,48.4,21.1,0,0
0,1057258.22310901,618375.166423999,0.934279502367091,0.934275962298339,0.00387051372273045,0.00206896551724139,227.36,174,357.504496548406,274.583729970726,363.742925607862,364.350269387969,171.21,130.525,116.204,87.31,517290,302809.88,0,0,36.3,27.2,0,0
0,557019.076932337,622304.768460336,1.02053802954607,0.934293994324733,0.0312386391088981,0.000859845227858985,148.12,174.45,330.98782062594,275.167771412635,413.997623058648,364.272837036187,96.97,130.89,47.748,87.534,288172.94,304390.11,0,0,382.8,28.0999999999999,0,0
0,715095.501247206,607584.987554713,0.934246596597896,0.934281888570958,0.00117446081571645,0.000985450118833651,187.32,172.51,296.556784503081,272.250380224841,364.893416898102,364.361423620389,140.31,129.375,93.896,86.316,350953.94,297650.15,0,0,26.2999999999999,27.1,0,0
0,696906.012428804,594973.883735814,0.934256268812466,0.934280838513506,0.00275780024874278,0.00134668306106912,184.93,170.79,294.188043884965,270.446058522403,365.703588713427,364.930065602858,138.27,127.89,92.206,85.29,342109.07,291753.97,0,0,26.3,28.4,0,0
0,651527.947455086,588292.058417262,0.934248220893924,0.934242971775078,0.000838410373931027,0.0044141015831911,178.91,169.91,283.803023149173,269.088429347826,365.226127131177,364.952502380672,133.97,127.395,89.806,84.98,320166.83,288744.47,0,0,24,22.6000000000001,0,0
0,646232.221634514,585213.387833462,0.934290703800985,0.934314470712476,0.00101203193522999,0.00141392718275007,177.86,169.74,280.683935116052,270.763615984716,364.355606433063,366.161684973625,133.155,126.695,87.834,83.75,316472.74,288261.1,0,0,27.6,31.1000000000001,0,0
0,631642.446974672,685893.701359123,0.934265982106305,0.934368471014208,0.00130793289735574,0.00163988192850115,175.85,182.94,277.827302211032,287.598938484031,364.547425828411,363.708228814011,131.91,137.54,88.802,92.648,309356.39,334828.38,0,0,28.3,32.5,0,0
0,566796.35696131,646759.071181598,0.934279195947927,0.934243960467351,0.00462157133425367,0.00263674614305753,166.61,178.25,263.137286721876,283.201830087742,364.488644361933,365.490726812724,125.015,133.41,83.912,88.962,277688.01,317788.31,0,0,23.6,23.9,0,0
0,532425.532734463,663681.963936267,0.934278966719747,0.934305449016569,0.000990589400693427,0.00155555555555553,161.52,180,255.755456908327,283.071528865259,364.922459443598,363.764884706881,121.025,135.295,81.15,91.09,260965,324111.44,0,0,25.3,26.6000000000001,0,0
0,498134.792445559,651392.293684568,0.934266678502999,0.934252821965493,0.00429074607748962,0.000839442610106889,156.15,178.69,246.656872313302,282.448573843805,364.515819312848,364.627695991303,117.185,133.845,78.844,88.66,243947.01,319358.43,0,0,22,26.4,0,0
0,464017.269323163,641570.795460917,0.934284195419161,0.934277131496627,0.00444444444444447,0.000112841345068795,150.75,177.24,238.562666014522,279.694813223772,364.824150100308,364.349148552666,112.935,132.915,75.212,89.342,227287.29,314227.56,0,0,24.2,28.1,0,0
0,469719.481112523,608633.537102279,0.934262221456822,0.934254624314666,0.00164766361299677,0.00150654768802882,151.73,172.58,239.847163042436,272.401921822653,364.637015144344,364.386899235502,113.625,129.465,75.488,86.722,230258.91,297889.84,0,0,20.4,24.4,0,0
0,458961.783998734,578517.2343259,0.934292154172117,0.9342565533945,0.000466884546121554,0.0010119649979165,149.93,167.99,236.744357806775,263.22607952994,364.453560637905,363.147562176726,112.37,126.425,75.238,85.076,224830.63,282301.61,0,0,23.7,22.1000000000001,0,0
0,475296.49667216,521731.995576045,0.934316144395524,0.934282604699442,0.000393081761006379,0.00275103163686381,152.64,159.94,241.229738594539,252.628282703626,364.597918549273,364.505574975403,114.17,119.93,75.304,80.26,233053.42,255855.6,0,0,25.6,26.7,0,0
0,485190.179089733,556230.256934214,0.934252872133457,0.934326988279451,0.00518806744487678,0.00466694951209167,154.2,164.99,244.064067089686,260.201379894409,364.852981062183,364.243786801383,115.55,123.63,76.804,81.55,237808.8,272365.77,0,0,22.7,31.6,0,0
0,508306.312708321,579926.048417359,0.934306364710238,0.93423780584417,0.000379987333755484,0.00142365642424967,157.9,168.58,250.022011689443,266.439951754717,364.921494783021,364.609887879283,117.955,126.295,77.682,84.074,249400.62,284227.68,0,0,26.6000000000001,23.2,0,0
0,504459.250547537,595837.185417884,0.934285801819597,0.934336159802581,0.000954259176792417,0.0014646435057707,157.19,170.69,248.159948741639,267.965987355242,364.420768892994,363.470979597406,117.87,128.115,78.894,85.204,247137.55,291448.13,0,0,26.9999999999999,31.3,0,0
0,499821.263299249,588238.163602044,0.934265228624954,0.934277449925888,0.00159734202287394,0.00141492748496638,156.51,169.62,247.640588549572,266.781857758903,364.798763760359,363.786571870726,117.11,127.38,77.626,85.288,244996.77,287766.1,0,0,22.4,26.8000000000001,0,0
0,506870.211678708,580537.361846419,0.934277709661245,0.93431788691924,0.00241177963950238,0.00166073546856469,157.56,168.6,248.629778276007,265.971545542568,364.343117071476,364.292694387223,118.065,126.51,78.286,84.688,248297.3,284333.16,0,0,27.8,28.2,0,0
0,487827.210975625,590879.530161231,0.93427788400253,0.934280002192585,0.00284090909090915,0.00429134089706658,154.88,170.11,246.627482442426,268.381657600222,365.86889293799,364.310356605772,115.62,127.59,76.572,84.986,239951.4,289436.79,0,0,22.8,24.2,0,0
0,554049.237205979,586016.388890694,0.934434854663174,0.934296249473359,0.00655896999878542,0.00171263213842791,164.66,169.33,259.451723014553,266.867787618236,364.094398154358,364.130946377355,123.43,127.05,81.5,84.834,271316.08,286787.11,0,0,42.7,28.4,0,0
0,546548.40762383,584572.693694552,0.934457492838622,0.934248639017899,0.00755176613885511,0.00265627766955906,164.2,169.41,262.060103180104,268.657154576187,366.246981251064,365.178496469725,122.595,126.8,81.466,84.354,269785.14,287037.49,0,0,38.6,25.1,0,0
0,766297.624205295,624829.064887516,0.934795596246163,0.934300056155468,0.0100716436507112,0.00200148681877973,192.62,174.87,310.525496438566,275.933959867731,367.919111562673,364.336374704707,143.22,131.045,87.184,87.292,375772.02,305850.15,0,0,63.4,31.3,0,0
0,1156421.70655908,605007.294290448,0.934528811117838,0.934250341292371,0.00974889217134413,0.00174236264374492,236.95,172.18,372.30974036819,271.540416079447,363.618013491904,364.243710029401,178.69,129.085,120.086,85.942,562032.03,296510.04,0,0,60.4,23.2999999999999,0,0
0,1204518.52842094,571470.538165724,0.934486723763811,0.934249120538729,0.00820178873181382,0.000179265013444849,242.63,167.35,385.485894025919,264.496573092584,365.48975115291,364.610290365795,181.245,125.545,116.028,84.392,591263.57,280123.73,0,0,53.5,22.6000000000001,0,0
0,1464656.57837876,598152.263123073,0.934219633140147,0.934281620331279,0.00283370618941094,0.000819000819000872,268.2,170.94,425.337874471373,268.23734301229,365.184658379597,363.394280522512,201.255,128.3,135.034,84.944,719406.58,292332.38,0,0,32.5000000000001,26.1,0,0
0,1504217.28543753,606926.479379861,0.934377722461864,0.934253900921655,0.00139994105511337,0.00272732548018333,271.44,172.33,429.970085177957,271.777209207205,364.986737848577,364.243854488805,202.795,129.285,131.398,86.244,737847.34,297017.31,0,0,56.6,24.5,0,0
0,1483752.42135237,612739.468668455,0.934288378402915,0.934282379946084,0.00196551084739484,0.000634920634920582,269.65,173.25,425.217408878295,273.089144671226,364.227682517311,364.157806215181,202.875,129.79,136.976,85.638,727515.79,300277.37,0,0,47.2,29.1,0,0
0,1240195.06263033,663410.81484282,0.93424472935763,0.934311444964329,0.00234855847100743,0.001832620647526,246.96,180.07,393.310106291061,283.370656224195,365.892937201573,363.87800826017,185.48,135.25,125.788,90.774,610281.52,324345.85,0,0,34.3,31.4,0,0
0,1096837.34404102,613430.956576937,0.934328095026693,0.93424240533743,0.0100870764721096,0.00541911679926207,231.98,173.46,371.558691935751,274.494913650896,366.841915756618,364.820192653326,173.695,130.115,118.358,87.446,539342.32,300981.5,0,0,38.5,22.1,0,0
0,587775.598504864,571735.179590387,0.976926521198733,0.934321273192454,0.000213934250873532,0.00292624664078821,140.23,167.45,288.948509197686,265.08669331902,403.916965100463,364.885295545201,114.8,125.255,111.982,83.016,282871.17,280458.49,0,0,221.7,34.3,0,0
0,557563.604703145,589869.449424444,0.973734663617261,0.93427258729163,0.0309618204953397,0.00158758158405359,142.84,170.07,271.051741810628,268.82444948621,392.804198887561,364.628440282575,111.26,127.3,59.268,84.458,264489.6,289293.19,0,0,197.9,27.4,0,0
0,702299.534364097,589358.931296587,0.934266255748472,0.934253405744013,0.00167160959827448,0.00164841634287057,185.45,169.86,291.951868059911,267.759525055298,363.944681491636,364.166615582974,139.47,127.415,94.526,85.022,344122.85,288562.02,0,0,27.2,24.6,0,0
0,608879.59488843,585835.260662481,0.934318234428541,0.934263973531967,0.00606971501242853,0.00306857075416017,172.99,169.46,276.34280205798,267.868017135872,366.400573286311,364.633337654447,129.19,126.95,86.186,84.556,299428.09,287207.78,0,0,30.7,25.4,0,0
0,578790.194248922,578590.527652937,0.934243528620538,0.93438847061181,0.00130625816411355,0.00279313008854819,168.42,168.27,266.262430211428,264.41984422367,364.657640092131,363.633513216795,126.225,126.58,84.598,85.766,283714.72,283286.69,0,0,22.9,34.7,0,0
0,544674.051884076,554852.724923659,0.934276659366957,0.934268756507004,0.00299639209930898,0.000909697374006914,163.53,164.89,259.320252964279,260.09833284439,365.170609822467,364.27932139173,122.39,123.525,81.686,82.016,267490.51,271940.61,0,0,24.9,25.3,0,0
0,526629.418113968,556071.311368291,0.934257008090958,0.934293194815074,0.00124470998257399,0.0016370581458801,160.68,164.93,254.463174154404,260.021935013006,364.947474977261,364.188628940862,120.34,123.72,80.364,82.49,258229.76,272075.03,0,0,23.9999999999999,27.2,0,0
0,516755.021031366,566984.377659592,0.934304068448051,0.93428295110255,0.00314267756128221,0.00126057986673871,159.1,166.59,251.472658151912,262.272266004346,364.620492030972,363.952099561312,119.135,124.86,79.042,82.718,253185.5,277595.77,0,0,25.7,26.1,0,0
0,523224.039921832,566180.007162495,0.934278727033612,0.934288721819734,0.00081234768480907,0.000782991025718216,160.03,166.03,252.397240943728,259.417260438717,364.255943631672,362.663630817044,120.035,125.24,80.424,85.27,256150.87,275895.57,0,0,25.9999999999999,26.5,0,0
0,508046.402075922,475641.369164668,0.934267317650292,0.934343409146475,0.00335804346448715,0.00150592548942575,157.83,152.73,250.173490110869,241.015794469578,365.098081942996,364.348557503047,118.145,114.315,78.644,75.288,249152.27,233418.77,0,0,23.6999999999999,26.6,0,0
0,511505.233693568,522834.089090598,0.934263430980236,0.934337108921743,0.00366624525916558,0.00355916328442081,158.2,160.15,249.528094380447,254.514200052672,364.267534264046,365.536539842721,118.735,119.62,79.286,78.026,250312.1,256754.77,0,0,25.8,29.3000000000001,0,0
0,506668.055192059,577106.100109049,0.934294885087776,0.934307792719295,0.00234756677875772,0.00136847742012254,157.61,168.07,249.505453515506,264.350989905052,364.882773471237,363.791064235856,117.955,126.035,78.34,83.576,248460.31,282597.45,0,0,25.8,24.5,0,0
0,484223.411132837,631998.014679356,0.934290542203209,0.934379547805394,0.00194704049844244,0.00630932757346673,154.08,175.93,243.227958959673,278.819845229961,364.405385346842,365.07175701701,115.535,131.495,77.342,85.788,237460.2,309880.99,0,0,24.6,38.8,0,0
0,472070.096348116,643011.627282794,0.934269298010508,0.934304288588602,0.00512348922753544,0.00688487584650116,152.24,177.2,242.043808933609,278.529790085196,365.606121006788,363.680624662998,113.885,133.51,75.654,91.004,231818.84,314319.9,0,0,24.6000000000001,30.5,0,0
0,469098.502380607,664066.470961092,0.934296998946026,0.9343739090568,0.00323240319282281,0.00656284760845388,151.59,179.8,239.524813080555,281.719483169881,364.565849580387,363.140394857175,113.54,135.42,75.43,89.868,229831.47,323577.52,0,0,26.8,33.2,0,0
0,470057.630900235,679099.46879472,0.93435291404612,1.00594686281411,0.00395100750691426,0.0612768593534975,151.86,176.78,241.152814228506,334.029330767157,365.40661794519,392.204010273394,113.505,135.245,75.046,104.09,230683.28,340830.54,0,1,28.5999999999999,391.7,0,0
0,478270.161775994,1363669.10288648,0.934328892932028,0.935243039357111,0.000327203717034226,0.000390838739935813,152.81,255.86,239.554104394113,389.650615095026,363.228406780738,358.229456449438,114.95,194.195,76.946,129.426,233598.83,658339.44,0,0,30.1000000000001,106.3,0,0
0,361425.466733782,1090507.71375707,0.934781315524209,0.964927731622377,0.00352667517070612,0.00484170808055142,133.27,207.38,213.93681876646,339.167733953194,367.21575305155,370.283232167268,99.755,167.53,67.816,137.428,178002.33,514336.92,0,1,41.2,295,0,0
0,323258.023267492,670764.322121381,0.93456850688755,0.934732790467324,0.00142766497461925,0.00220070422535218,126.08,181.76,202.787783307457,294.606819832967,367.537678462161,368.811231092747,93.7,135.35,60.492,90.908,159173.04,331363.1,0,0,31.6,59.6,0,0
0,377984.597779941,662363.589464382,0.934310898910887,0.934542482099637,0.00632632043548618,0.000277546489036914,135.94,180.15,213.577767604693,287.552006197977,363.602808132966,366.267901813009,102.195,134.5,67.822,89.074,184903.88,324888.43,0,0,25.5999999999999,49,0,0
0,440239.537801761,597827.445568105,0.934400183424229,0.934296832948618,0.000748350227906753,0.00490654205607482,146.99,171.2,234.940729510187,270.522681873765,366.494090878211,364.573608577105,109.405,128.64,71.06,86.9,216256.53,293287.52,0,0,33.4,29.7,0,0
0,471700.177819052,612602.468093442,0.934301428384548,0.934374448325712,0.0044754508358563,0.0015589814654426,151.94,173.19,238.692297948471,274.539225352175,363.586199967178,365.109648937211,114.255,129.65,76.03,86.338,230969.62,300090.45,0,0,25.1,35,0,0
0,518197.641047448,592269.636119645,0.934349899592773,0.934299636265428,0.0005645818957406,0.00352402208387179,159.41,170.26,253.648409135946,267.824853900763,365.741770357869,363.809609133003,118.93,127.87,77.87,85.632,254231.17,289996.04,0,0,30.9,25.3999999999999,0,0
0,512280.710141263,591721.260335991,0.934297218986844,0.9345143518743,0.00296735905044506,0.00123145487597492,158.39,170.53,249.399971724822,271.582256021564,363.977526910322,365.889895264773,119.065,127.31,79.96,83.43,250954.39,291147.71,0,0,28.7000000000001,39.1,0,0
0,487337.562658617,619405.539769707,0.934310722968398,0.9342940421731,0.00238971775495708,0.00280947193394879,154.83,174.41,247.291911393428,276.139464352911,366.372757197412,364.906363134342,115.46,130.49,76.194,86.29,239824.39,304289.31,0,0,27.2,25.5000000000001,0,0
0,499187.58612494,658005.171667062,0.934255393222667,0.934265750821427,0.00255787185062036,0.00156110615521859,156.38,179.36,246.73681991474,282.751890665646,364.321941568848,364.176786861672,117.405,134.715,78.322,90.758,244590.58,321817.3,0,0,23.4,25.4,0,0
0,515894.933571791,595509.674253924,0.934290884247402,0.934344420281274,0.0022618748429253,0.00573099415204676,159.16,171,253.413501377632,270.542579517855,365.849491959707,364.783155090538,118.845,128.13,78.51,85.32,253390.12,292535.58,0,0,28.2,29.7,0,0
0,515570.69321875,583643.896570301,0.934237575377411,0.934329791608896,0.00327208658444503,0.00945067926757236,158.92,169.3,250.747681915085,270.009097595981,364.324127174378,366.129090703626,119.325,126.81,79.798,84.636,252594.58,286742.3,0,0,22.9,31.1000000000001,0,0
0,501229.194611289,564188.954774335,0.934299865379587,0.934305603249311,0.00535441101478836,0.00739671657946957,156.88,166.29,249.772551051697,262.956730636084,365.842284014596,364.697223914368,117.31,124.825,77.78,84.04,246170.86,276661.35,0,0,26.9,28.9,0,0
0,508385.24224241,653150.043317393,0.934242050156394,0.93445348606029,0.000506842372022272,0.0049840398723189,157.84,178.57,249.500183261737,284.775194280732,364.63339044587,366.118394592131,118.39,133.28,78.436,84.806,249187.2,320311.91,0,0,20.2000000000001,40.2,0,0
0,514928.17693258,272304.674339917,0.934285449727819,1.25171172164402,0.0044014084507043,0.00192678227360303,159.04,93.42,253.203640896324,263.409798852565,365.837058332959,438.758263960368,118.865,70.57,78.858,54.684,253002,158560.04,0,3,25.4,703.2,0,0
0,532565.872026505,684608.861187425,0.934244809562944,0.998289023114949,0.00173439048562938,0.0851807053238615,161.44,177.08,254.295511099128,321.448897706663,364.039481150921,386.431808175748,121.24,137.37,80.948,84.464,260672.84,339830.26,0,2,24.3,370.6,0,0
0,521717.203361956,683232.132732494,0.934308531813907,0.998014803519159,0.00318889514162447,0.0982973893303064,159.93,176.2,253.660025836163,344.505787816651,365.202781980531,396.944720055018,119.645,128.05,79.512,80.308,255843.13,337582.2,0,2,28,375.4,0,0
0,503412.059122153,691356.487525649,0.934291749258281,0.934290151331722,0.00152710613387636,0.00217249619813153,157.16,184.12,248.928955926634,291.330916971448,364.974722028648,364.801043053004,117.77,137.945,78.264,91.726,247034,339068.5,0,0,24.7,31.6,0,0
0,522855.524785689,707200.816232551,0.934296557599194,0.934363671946349,0.00174781523096141,0.00279509782842396,160.2,186.04,254.371935079436,292.905465520111,365.390277875351,363.95900438876,119.77,139.485,79.028,93.246,256703.18,346223.8,0,0,27.5,36.3999999999999,0,0
0,518783.523638668,654365.449492586,0.934249513609733,0.934261293440878,0.00169310842164673,0.000334970969182684,159.47,179.12,252.280167860539,282.875281074795,364.769416106033,364.476821191844,119.59,134.35,79.798,90.028,254347.75,320918.92,0,0,23.4,27.6,0,0
0,521630.023235618,652309.908936195,0.93432106023462,0.934261749544137,0.00244039797259244,0.00117246384903133,159.81,179.11,252.692269868582,284.546011853357,364.685515091156,365.477645054414,119.7,133.84,79.262,88.594,255462.61,320871.33,0,0,30.7000000000001,24.6,0,0
0,507609.618664811,699460.572345252,0.934337361093117,0.934343937937122,0.00462522967750108,0.0023786355281652,157.83,184.98,250.23609194149,291.957850421456,365.140169535679,364.37743806012,118.26,138.785,78.466,93.446,249156.15,342337.14,0,0,30.8,35.9,0,0
0,513921.004840797,661436.501310542,0.934269588188541,0.934262954478861,0.00333984498078004,0.00477247502774702,158.69,180.2,251.217674454995,285.981991821973,364.884463542867,365.30410524387,118.875,134.82,79.064,89.704,251872.37,324790.72,0,0,24.1000000000001,26.9000000000001,0,0
0,496688.845030133,651945.615296498,0.934264364635059,0.934253393242276,0.00249727860664652,0.00497902097902097,156.17,178.75,247.495724984634,282.161100039417,365.066453830994,364.399108665199,117.08,134.18,77.97,89.93,243922.67,319563.51,0,0,24.1999999999999,24.0000000000001,0,0
0,504091.652143866,571995.441071015,0.934272297021256,0.934306454318999,0.00337042925278224,0.00733146569708527,157.25,167.77,249.450047774793,268.355477587543,365.230205242569,366.619141139988,117.705,125.345,78.084,84.248,247325.77,281765.01,0,0,25.8,30.1,0,0
0,494011.624045367,562764.907079079,0.934255533108022,0.934298110842325,6.42302010405439e-05,0.00253134040501449,155.69,165.92,246.32489340292,260.985289425532,364.78628654573,363.80142817989,116.71,124.585,77.55,83.406,242428.15,275354.98,0,0,22.2,28.6,0,0
0,503623.133944458,562928.085459132,0.934276493365842,0.934295327163413,0.00209990454979316,0.00186668272415255,157.15,166.07,249.109837485197,263.058108744643,365.107673962667,364.985231293559,117.69,124.215,78.326,82.444,247008.29,275857.05,0,0,25.1,28.6,0,0
0,496865.570678943,628618.508714769,0.934254707370732,0.934387321523753,0.00134537766673075,0.00735839370258398,156.09,175.31,246.8061197324,277.271801233059,364.682734048636,364.728617219276,117.01,130.92,77.762,84.406,243673.39,307973.33,0,0,23.1000000000001,38.4,0,0
0,507430.504984501,672595.829106321,0.934265748426413,0.934277274278716,0.00253485424588086,0.00231328486450756,157.8,181.56,250.395452283465,287.539259619981,365.279162955021,364.952848303262,118.065,135.825,78.314,89.958,249048.46,329712.96,0,0,23.2000000000001,28.9000000000001,0,0
0,508976.12725033,661159.399114868,0.934270547714414,0.934306705723106,0.00107588127333716,0.000889580785054992,158.01,179.86,249.917128577365,282.643081818409,364.733444882885,363.639929348015,118.455,135.12,78.988,90.604,249712.71,323579.8,0,0,24.5000000000001,31.1,0,0
0,507879.115376272,631142.71460047,0.934291235266534,0.934263189851334,0.00329364073980241,0.000965305774799802,157.88,176.11,250.745845611021,279.675313049856,365.428923069864,365.41480611497,118.155,131.525,78.546,86.564,249314.94,310230.51,0,0,26.6,25.8,0,0
0,507324.231923834,662987.058086962,0.934215836767032,0.934251820414625,0.00145855793011602,0.0026083578444975,157.69,180.19,249.222361840687,284.406804802047,364.605830888961,364.382851645278,118.27,135.09,78.886,90.134,248684.87,324725.31,0,0,20.2,25.6,0,0
0,491039.871630271,647863.677222186,0.934317071443401,0.934289390515193,0.00347848492656538,0.0037629879247402,155.24,178.05,246.412405269547,281.184206645603,365.333133473065,364.476054446961,116.22,133.53,77.324,89.614,241065.82,317124.39,0,0,28.4000000000001,31.3,0,0
0,496876.967587578,610532.044781484,0.934287637579292,0.93426253168117,0.00192061459667093,0.000924962423401562,156.2,172.98,247.407565422309,273.63559952589,364.974159424347,364.758776221894,116.91,129.68,77.288,86.596,244037.44,299291.8,0,0,28.1999999999999,26.9,0,0
0,504087.045846135,597225.4239583,0.934355903833808,0.934292606875064,0.00982017599795943,0.00379961419302047,156.82,171.07,247.227792589351,271.002793186352,364.182987295467,365.000504987548,118.2,128.015,80.736,84.692,246218.56,292716.53,0,0,32.9000000000001,30,0,0
0,475211.365046777,588886.655625811,0.93457081525967,0.93429163159565,0.0117001111183737,0.000824499411071836,152.99,169.8,248.394804437351,267.705830098162,369.089425632667,364.192452152685,113.53,127.395,71.702,85.63,235096.37,288406.38,0,0,42.2,28.9,0,0
0,511283.429706033,579057.551917947,0.934361568537323,0.934292248483815,0.00327291037260829,0.00041501156103637,158.88,168.67,256.421081710917,267.120659776989,368.105109049635,364.9500016052,118.245,126.085,78.102,83.172,252686.62,284587.95,0,0,34.6,28.0000000000001,0,0
0,672682.194359351,601845.223687047,1.01139876471653,0.934251303931838,0.0365846045963867,0.000232693426410757,173.94,171.9,331.835856853651,272.650593662758,393.553381763914,365.206063246771,125.385,128.615,70.418,85.702,332757.7,295559.24,0,0,440.6,26.1,0,0
0,1557385.61846555,609024.721561161,0.934764034506287,0.934239670135997,0.0106530463334549,0.000115593572997368,274.1,173.02,431.660526932321,274.477455939309,364.002739561451,365.236953582318,206.235,129.415,132.526,85.758,755081.34,299405.96,0,0,83.4,20.4,0,0
0,1449750.71209896,662114.860704607,0.934269071990791,0.934304208243773,0.00333345818195441,0.00250013889660537,266.99,179.99,424.430877560801,284.344682519805,365.585563089793,364.533505926713,200.465,134.88,136.368,89.914,713490.97,324038.29,0,0,39.3,31.9,0,0
0,1270126.74001388,633281.428822764,0.934206504934704,0.93428696740932,0.00404858299595147,0.00232729749673612,249.47,176.17,394.943733652752,278.540865864833,364.890773888082,364.673461752895,187.22,131.925,125.222,87.904,622499.55,310432.49,0,0,28.1,30.3,0,0
0,874333.074756134,663461.382258695,0.962977726240895,0.934296922818208,0.000213835133112419,0.00527455443895404,187.06,180.11,307.085944135824,283.959645834851,370.894551555019,364.191928778734,150.105,134.875,123.286,88.2,413967.72,324645.87,0,0,219.6,29.8,0,0
0,190864.866435519,642198.77983975,1.41063704852357,0.93427972833655,0.21969696969697,0.00377698855628843,76.56,177.39,256.585446972931,280.958043138897,453.765297652207,364.966557029249,52.475,132.98,36.39,89.686,125749.3,314877.93,0,0,728.1,30,0,0
0,735062.160845622,629304.122744818,0.934254647845062,0.934257227484738,0.00179135932560595,0.00392826643894106,189.8,175.65,299.471280836688,278.104605978605,364.324361281236,364.907500056759,142.77,131.43,96.292,86.654,360382.68,308596.57,0,0,26.7,26.3,0,0
