flag_labelx,FMN1,FMD1,MFMD1,MFMN1,MMAV11,MMAV21,MAV1,SSI1,WAMP1,WL1,ZC1,IEMG1,VAR1,SSC1,RMS1,FR1,FMN2,FMD2,MFMD2,MFMN2,MMAV12,MMAV22,MAV2,SSI2,WAMP2,WL2,ZC2,IEMG2,VAR2,SSC2,RMS2,FR2
0,2959.311,2742.295,275.961,2595.926,0.364,0.247,0.498,16.788,0,0.883,0,31.92,0.013,0,0.064,0,2959.311,2742.295,275.961,2595.926,2.128,1.528,2.814,514.61,0,3.489,0,180.104,0.121,0,0.354,0
0,2971.822,2122.135,226.192,2651.812,0.328,0.229,0.442,12.929,0,0.753,0,28.314,0.006,0,0.056,0,2971.822,2122.135,226.192,2651.812,2.119,1.488,2.841,523.206,0,3.092,0,181.865,0.1,0,0.357,0
0,2965.801,8869.211,466.777,2646.712,0.68,0.485,0.904,53.31,0,1.169,0,57.915,0.014,0,0.114,0,2965.801,8869.211,466.777,2646.712,1.725,1.221,2.301,357.262,0,2.065,0,147.318,0.283,0,0.295,0
0,2969.629,3978.704,309.107,2655.747,0.453,0.318,0.606,24.104,0,0.978,0,38.836,0.008,0,0.076,0,2969.629,3978.704,309.107,2655.747,2.171,1.521,2.912,548.876,0,2.493,0,186.415,0.092,0,0.366,0
0,2972.238,960.169,153.134,2651.587,0.221,0.154,0.297,5.867,0,0.558,0,19.059,0.002,0,0.037,0,2972.238,960.169,153.134,2651.587,2.168,1.521,2.908,548.667,0,2.791,0,186.157,0.112,0,0.365,0
0,2958.108,823.88,152.544,2589.956,0.201,0.138,0.272,5.031,0,0.482,0,17.411,0.004,0,0.035,0,2958.108,823.88,152.544,2589.956,1.824,1.271,2.453,390.665,0,3.053,0,157.002,0.086,0,0.308,0
0,2958.2,7348.156,441.394,2605.214,0.613,0.439,0.811,44.933,0,1.335,0,51.93,0.043,0,0.104,0,2958.2,7348.156,441.394,2605.214,1.375,0.959,1.85,220.415,0,1.608,0,118.426,0.019,0,0.231,0
0,2960.173,59219.86,1247.555,2614.993,1.75,1.254,2.319,357.979,0,2.85,0,148.447,0.213,0,0.295,0,2960.173,59219.86,1247.555,2614.993,1.951,1.354,2.63,443.254,0,1.359,0,168.325,0.008,0,0.328,0
0,2965.946,91453.392,1512.26,2645.547,2.172,1.525,2.911,551.3,0,3.061,0,186.365,0.134,0,0.366,0,2965.946,91453.392,1512.26,2645.547,2.16,1.501,2.91,542.34,0,0.636,0,186.297,0,0,0.363,0
0,2965.973,91484.104,1512.963,2645.604,2.172,1.525,2.912,551.548,0,3.073,0,186.407,0.134,0,0.366,0,2965.973,91484.104,1512.963,2645.604,2.196,1.523,2.96,560.998,0,0.227,0,189.481,0,0,0.37,0
0,2969.301,78735.512,1385.666,2653.901,2.019,1.425,2.698,475.931,0,3.576,0,172.733,0.152,0,0.34,0,2969.301,78735.512,1385.666,2653.901,2.017,1.435,2.682,466.75,0,1.484,0,171.688,0.096,0,0.337,0
0,2966.877,36462.62,942.804,2649.735,1.375,0.974,1.836,219.534,0,2.381,0,117.533,0.057,0,0.231,0,2966.877,36462.62,942.804,2649.735,1.839,1.317,2.446,399.91,0,3.985,0,156.548,0.265,0,0.312,0
0,2974.772,7935.324,442.758,2641.676,0.628,0.431,0.852,49.001,0,1.758,0,54.573,0.038,0,0.109,0,2974.772,7935.324,442.758,2641.676,2.156,1.511,2.892,540.584,0,2.758,0,185.129,0.079,0,0.363,0
1,2961.631,9085.594,490,2617.707,0.679,0.475,0.912,54.785,0,1.099,0,58.431,0.022,0,0.115,0,2961.631,9085.594,490,2617.707,2.226,1.558,2.989,575.826,0,2.441,0,191.359,0.057,0,0.374,0
1,2963.858,21655.746,746.194,2631.74,1.054,0.738,1.414,130.467,0,1.669,0,90.548,0.036,0,0.178,0,2963.858,21655.746,746.194,2631.74,2.256,1.576,3.032,590.889,0,2.16,0,194.1,0.034,0,0.379,0
1,2965.805,31071.51,882.831,2644.457,1.266,0.89,1.697,187.249,0,1.852,0,108.611,0.045,0,0.213,0,2965.805,31071.51,882.831,2644.457,2.269,1.583,3.05,597.114,0,1.893,0,195.201,0.027,0,0.381,0
1,2967.094,27407.526,823.164,2651.076,1.188,0.834,1.594,165.396,0,1.879,0,102.044,0.042,0,0.2,0,2967.094,27407.526,823.164,2651.076,2.275,1.588,3.059,601.354,0,2.027,0,195.803,0.036,0,0.383,0
1,2967.089,19605.66,695.086,2651.51,1.006,0.706,1.348,118.361,0,1.661,0,86.322,0.03,0,0.169,0,2967.089,19605.66,695.086,2651.51,2.278,1.592,3.061,602.907,0,2.501,0,195.909,0.05,0,0.383,0
1,2967.708,11962.064,543.335,2653.193,0.785,0.551,1.053,72.307,0,1.37,0,67.44,0.019,0,0.132,0,2967.708,11962.064,543.335,2653.193,2.282,1.597,3.064,605.53,0,2.69,0,196.157,0.067,0,0.384,0
1,2967.817,7096.369,417.825,2653.34,0.605,0.424,0.811,42.887,0,1.062,0,51.935,0.011,0,0.102,0,2967.817,7096.369,417.825,2653.34,2.287,1.601,3.069,608.239,0,2.851,0,196.427,0.083,0,0.385,0
1,2967.136,4457.433,332.262,2651.045,0.478,0.334,0.643,26.918,0,0.864,0,41.162,0.006,0,0.081,0,2967.136,4457.433,332.262,2651.045,2.287,1.602,3.069,609.034,0,3.054,0,196.439,0.095,0,0.385,0
1,2970.327,2791.765,260.111,2656.737,0.38,0.268,0.508,16.938,0,0.807,0,32.534,0.006,0,0.064,0,2970.327,2791.765,260.111,2656.737,2.287,1.602,3.069,610.193,0,3.452,0,196.468,0.11,0,0.385,0
1,2961.25,4015.104,329.26,2605.017,0.441,0.295,0.606,24.413,0,1.055,0,38.838,0.013,0,0.077,0,2961.25,4015.104,329.26,2605.017,2.293,1.606,3.077,611.983,0,3.119,0,196.976,0.089,0,0.386,0
1,2961.493,13280.758,597.424,2612.468,0.819,0.57,1.102,80.092,0,1.545,0,70.575,0.035,0,0.139,0,2961.493,13280.758,597.424,2612.468,2.299,1.607,3.089,613.831,0,2.454,0,197.716,0.047,0,0.387,0
0,2968.718,43570.732,1017.29,2653.408,1.536,1.137,1.996,262.733,0,3.358,0,127.759,0.12,0,0.253,0,2968.718,43570.732,1017.29,2653.408,0.402,0.048,0.805,158.339,0,4.656,0,51.575,1.824,0,0.196,0
0,2959.694,39843.956,1031.18,2608.328,1.424,1.006,1.902,241.038,0,2.516,0,121.746,0.147,0,0.242,0,2959.694,39843.956,1031.18,2608.328,1.812,1.3,2.402,384.533,0,4.903,0,153.73,0.238,0,0.306,0
0,2972.333,30277.91,861.168,2649.351,1.237,0.856,1.671,185.383,0,3.143,0,106.996,0.101,0,0.212,0,2972.333,30277.91,861.168,2649.351,0.634,0.405,0.892,91.369,0,4.9,0,57.099,0.631,0,0.149,0
1,2971.54,11254.165,538.206,2640.285,0.751,0.515,1.02,68.866,0,2.105,0,65.304,0.034,0,0.129,0,2971.54,11254.165,538.206,2640.285,2.182,1.521,2.934,555.303,0,2.266,0,187.837,0.062,0,0.368,0
0,2972.591,5621.065,367.818,2650.162,0.536,0.376,0.718,34.244,0,1.216,0,46.01,0.018,0,0.091,0,2972.591,5621.065,367.818,2650.162,2.069,1.451,2.776,498.414,0,2.903,0,177.665,0.081,0,0.348,0
1,2959.924,5673.313,394.256,2604.484,0.536,0.377,0.717,34.358,0,0.985,0,45.948,0.021,0,0.091,0,2959.924,5673.313,394.256,2604.484,2.219,1.554,2.978,572.075,0,2.721,0,190.635,0.066,0,0.373,0
1,2962.969,21505.816,746.506,2627.403,1.05,0.738,1.407,129.535,0,1.592,0,90.11,0.041,0,0.177,0,2962.969,21505.816,746.506,2627.403,2.262,1.579,3.04,593.708,0,2.03,0,194.58,0.033,0,0.38,0
1,2966,30960.72,879.081,2645.701,1.264,0.888,1.694,186.623,0,1.906,0,108.428,0.045,0,0.213,0,2966,30960.72,879.081,2645.701,2.276,1.588,3.06,601.181,0,1.94,0,195.847,0.029,0,0.383,0
1,2967,28787.058,844.815,2650.543,1.219,0.857,1.634,173.726,0,1.908,0,104.59,0.043,0,0.205,0,2967,28787.058,844.815,2650.543,2.283,1.595,3.068,604.649,0,2.099,0,196.361,0.034,0,0.384,0
1,2967.651,20954.532,717.591,2653.111,1.04,0.731,1.394,126.539,0,1.707,0,89.224,0.033,0,0.175,0,2967.651,20954.532,717.591,2653.111,2.281,1.594,3.065,604.577,0,2.443,0,196.199,0.048,0,0.384,0
1,2967.742,13111.287,566.869,2652.869,0.822,0.577,1.102,79.19,0,1.381,0,70.575,0.021,0,0.139,0,2967.742,13111.287,566.869,2652.869,2.283,1.597,3.067,606.254,0,2.539,0,196.288,0.066,0,0.384,0
1,2968.231,7068.341,416.183,2654.33,0.604,0.425,0.809,42.741,0,1.081,0,51.826,0.012,0,0.102,0,2968.231,7068.341,416.183,2654.33,2.284,1.6,3.065,606.798,0,2.892,0,196.177,0.085,0,0.384,0
0,2962.4,4535.229,377.849,2563.829,0.454,0.288,0.637,28.095,0,1.339,0,40.799,0.032,0,0.082,0,2962.4,4535.229,377.849,2563.829,1.998,1.601,2.491,492.91,0,5.628,0,159.454,1.494,0,0.346,0
0,2966.729,22730.042,756.08,2646.885,1.073,0.737,1.454,138.251,0,2.697,0,93.101,0.044,0,0.183,0,2966.729,22730.042,756.08,2646.885,0.88,0.504,1.295,184.062,0,5.54,0,82.913,1.197,0,0.211,0
0,2975.565,8872.837,463.161,2644.246,0.668,0.464,0.899,54.749,0,1.854,0,57.598,0.045,0,0.115,0,2975.565,8872.837,463.161,2644.246,1.952,1.369,2.619,443.821,0,2.697,0,167.647,0.073,0,0.329,0
1,2972.812,831.577,142.336,2648.621,0.205,0.142,0.276,5.087,0,0.517,0,17.707,0.002,0,0.035,0,2972.812,831.577,142.336,2648.621,2.188,1.536,2.933,558.082,0,3.208,0,187.715,0.117,0,0.369,0
1,2967.782,250.615,78.696,2654.407,0.113,0.079,0.152,1.515,0,0.267,0,9.763,0,0,0.019,0,2967.782,250.615,78.696,2654.407,2.238,1.57,3.002,585.184,0,3.562,0,192.151,0.129,0,0.377,0
1,2967.079,182.784,67.126,2650.492,0.097,0.068,0.13,1.103,0,0.227,0,8.333,0,0,0.016,0,2967.079,182.784,67.126,2650.492,2.256,1.582,3.025,594.401,0,3.724,0,193.631,0.133,0,0.38,0
1,2966.349,168.25,64.723,2645.677,0.093,0.065,0.124,1.014,0,0.235,0,7.991,0,0,0.015,0,2966.349,168.25,64.723,2645.677,2.263,1.588,3.034,598.085,0,3.566,0,194.234,0.134,0,0.382,0
1,2966.079,158.633,63.02,2644.963,0.09,0.063,0.121,0.956,0,0.228,0,7.762,0,0,0.015,0,2966.079,158.633,63.02,2644.963,2.269,1.593,3.042,601.081,0,3.627,0,194.715,0.135,0,0.383,0
1,2966.023,168.956,64.844,2646.905,0.093,0.065,0.125,1.017,0,0.216,0,8.005,0,0,0.015,0,2966.023,168.956,64.844,2646.905,2.27,1.593,3.043,601.346,0,3.584,0,194.764,0.135,0,0.383,0
0,2967.908,12463.892,550.792,2651.504,0.803,0.567,1.073,75.151,0,1.426,0,68.73,0.02,0,0.135,0,2967.908,12463.892,550.792,2651.504,0.255,0.058,0.464,38.954,0,3.955,0,29.726,0.392,0,0.097,0
0,2969.226,6447.944,391.44,2654.138,0.587,0.43,0.769,38.888,0,1.332,0,49.23,0.015,0,0.097,0,2969.226,6447.944,391.44,2654.138,2.173,1.523,2.917,549.871,0,2.494,0,186.7,0.081,0,0.366,0
0,2972.435,1286.513,177.294,2651.442,0.256,0.179,0.344,7.851,0,0.635,0,22.04,0.004,0,0.043,0,2972.435,1286.513,177.294,2651.442,2.169,1.521,2.909,548.8,0,2.734,0,186.215,0.109,0,0.366,0
0,2969.568,709.616,131.193,2656.122,0.191,0.133,0.256,4.306,0,0.471,0,16.418,0.001,0,0.032,0,2969.568,709.616,131.193,2656.122,2.169,1.521,2.908,548.914,0,2.819,0,186.172,0.114,0,0.366,0
0,2968.466,254.112,79.299,2649.966,0.113,0.079,0.153,1.537,0,0.269,0,9.822,0,0,0.019,0,2968.466,254.112,79.299,2649.966,1.92,1.347,2.576,432.148,0,3.261,0,164.872,0.115,0,0.324,0
0,2958.834,284.016,87.297,2600.642,0.119,0.083,0.159,1.743,0,0.346,0,10.235,0.001,0,0.02,0,2958.834,284.016,87.297,2600.642,1.365,0.957,1.83,217.686,0,2.404,0,117.176,0.049,0,0.23,0
1,2971.853,381.076,125.812,2511.957,0.124,0.076,0.176,2.458,0,0.614,0,11.32,0.007,0,0.024,0,2971.853,381.076,125.812,2511.957,1.02,0.659,1.422,142.985,0,4.027,0,91.012,0.211,0,0.186,0
0,2965.308,4531.759,350.193,2617.637,0.475,0.322,0.647,27.493,0,1.182,0,41.445,0.01,0,0.081,0,2965.308,4531.759,350.193,2617.637,2.059,1.442,2.764,493.209,0,2.56,0,176.909,0.065,0,0.347,0
0,2963.428,82645.96,1449.858,2632.231,2.085,1.499,2.757,497.666,0,3.903,0,176.454,0.174,0,0.348,0,2963.428,82645.96,1449.858,2632.231,2.203,1.532,2.967,563.511,0,0.763,0,189.901,0,0,0.37,0
0,2977.305,24515.036,770.644,2640.499,1.105,0.767,1.49,152.362,0,3.396,0,95.408,0.158,0,0.192,0,2977.305,24515.036,770.644,2640.499,2.175,1.521,2.92,549.77,0,2.049,0,186.919,0.06,0,0.366,0
0,2974.647,1642.363,199.327,2645.82,0.287,0.2,0.387,10.105,0,0.766,0,24.818,0.007,0,0.049,0,2974.647,1642.363,199.327,2645.82,2.169,1.521,2.909,548.743,0,2.746,0,186.208,0.108,0,0.366,0
0,2959.961,3919.647,320.926,2613.753,0.451,0.325,0.596,23.705,0,0.753,0,38.163,0.014,0,0.076,0,2959.961,3919.647,320.926,2613.753,1.947,1.352,2.624,445.699,0,3.736,0,167.963,0.076,0,0.329,0
0,2957.581,4364.506,360.796,2568.634,0.444,0.287,0.622,27.237,0,1.287,0,39.827,0.038,0,0.081,0,2957.581,4364.506,360.796,2568.634,2.16,1.513,2.9,542.402,0,2.376,0,185.633,0.061,0,0.363,0
0,2971.677,5595.762,368.239,2652.959,0.535,0.375,0.718,34.099,0,1.211,0,46.012,0.015,0,0.091,0,2971.677,5595.762,368.239,2652.959,2.164,1.523,2.897,542.862,0,2.673,0,185.434,0.087,0,0.364,0
0,2969.038,9273.413,478.585,2643.054,0.689,0.487,0.921,55.688,0,1.447,0,58.992,0.02,0,0.116,0,2969.038,9273.413,478.585,2643.054,2.17,1.523,2.908,546.144,0,2.331,0,186.167,0.072,0,0.365,0
1,2967.446,2551.147,252.8,2646.408,0.358,0.246,0.487,15.493,0,0.871,0,31.177,0.004,0,0.061,0,2967.446,2551.147,252.8,2646.408,1.239,0.857,1.673,180.997,0,2.982,0,107.112,0.027,0,0.21,0
0,2973.085,2464.071,244.274,2650.949,0.354,0.247,0.476,15.104,0,0.929,0,30.5,0.008,0,0.06,0,2973.085,2464.071,244.274,2650.949,0.742,0.514,1.002,65.753,0,1.336,0,64.14,0.023,0,0.126,0
0,2970.019,473.828,107.778,2654.915,0.156,0.109,0.209,2.874,0,0.385,0,13.408,0.001,0,0.026,0,2970.019,473.828,107.778,2654.915,0.443,0.31,0.596,23.008,0,0.702,0,38.191,0.003,0,0.074,0
0,2965.006,293.107,85.707,2639.667,0.122,0.084,0.164,1.766,0,0.281,0,10.543,0,0,0.02,0,2965.006,293.107,85.707,2639.667,0.358,0.252,0.48,14.893,0,0.561,0,30.754,0.001,0,0.06,0
0,2968.621,442.929,117.151,2612.916,0.148,0.103,0.199,2.613,0,0.535,0,12.736,0.001,0,0.025,0,2968.621,442.929,117.151,2612.916,0.326,0.215,0.45,17.162,0,2.307,0,28.808,0.065,0,0.064,0
0,2968.556,1762.057,208.042,2656.448,0.301,0.212,0.404,10.679,0,0.652,0,25.894,0.003,0,0.051,0,2968.556,1762.057,208.042,2656.448,0.347,0.239,0.469,14.269,0,0.402,0,30.048,0.002,0,0.059,0
0,2960.542,7107.362,447.249,2591.671,0.6,0.428,0.795,43.006,0,1.618,0,50.897,0.039,0,0.102,0,2960.542,7107.362,447.249,2591.671,1.708,1.302,2.166,343.881,0,6.551,0,138.653,0.679,0,0.289,0
1,2961.788,47446.912,1083.166,2629.462,1.612,1.242,2.041,287.868,0,10.273,0,130.678,0.328,0,0.265,0,2961.788,47446.912,1083.166,2629.462,2.131,1.516,2.836,518.005,0,4.671,0,181.557,0.046,0,0.355,0
1,2966.349,24283.864,788.271,2642.253,1.11,0.77,1.498,146.292,0,2.968,0,95.882,0.041,0,0.188,0,2966.349,24283.864,788.271,2642.253,1.676,1.18,2.236,337.835,0,4.838,0,143.143,0.276,0,0.287,0
0,2965.99,91385.016,1512.572,2645.585,2.171,1.524,2.911,550.969,0,3.099,0,186.309,0.134,0,0.366,0,2965.99,91385.016,1512.572,2645.585,2.119,1.473,2.855,521.948,0,0.853,0,182.751,0.001,0,0.356,0
0,2965.953,91406.608,1512.314,2645.521,2.171,1.524,2.911,550.969,0,3.092,0,186.308,0.134,0,0.366,0,2965.953,91406.608,1512.314,2645.521,2.218,1.542,2.987,571.357,0,0.605,0,191.221,0,0,0.373,0
1,2965.965,91451.872,1512.655,2645.561,2.172,1.525,2.912,551.377,0,3.079,0,186.378,0.134,0,0.366,0,2965.965,91451.872,1512.655,2645.561,2.253,1.565,3.035,589.599,0,0.747,0,194.251,0,0,0.379,0
1,2965.946,91506.976,1513.156,2645.516,2.173,1.525,2.912,551.643,0,3.074,0,186.423,0.134,0,0.366,0,2965.946,91506.976,1513.156,2645.516,2.263,1.572,3.049,595.263,0,0.583,0,195.181,0,0,0.381,0
1,2965.955,91544.544,1513.385,2645.507,2.173,1.526,2.913,551.886,0,3.087,0,186.463,0.134,0,0.367,0,2965.955,91544.544,1513.385,2645.507,2.278,1.583,3.068,602.497,0,0.753,0,196.363,0,0,0.383,0
1,2969.456,59516.24,1204.385,2654.618,1.749,1.224,2.348,360.765,0,3.349,0,150.322,0.12,0,0.296,0,2969.456,59516.24,1204.385,2654.618,2.277,1.588,3.062,601.103,0,1.659,0,195.977,0.015,0,0.383,0
1,2968.099,26938.91,814.321,2653.473,1.179,0.826,1.581,162.905,0,2.068,0,101.194,0.045,0,0.199,0,2968.099,26938.91,814.321,2653.473,2.278,1.591,3.061,602.234,0,2.389,0,195.913,0.039,0,0.383,0
1,2967.761,16970.234,647.125,2652.466,0.936,0.657,1.254,102.46,0,1.566,0,80.28,0.027,0,0.158,0,2967.761,16970.234,647.125,2652.466,2.277,1.591,3.059,602.63,0,2.464,0,195.825,0.053,0,0.383,0
1,2965.93,14838.807,608.134,2645.574,0.874,0.612,1.172,89.454,0,1.395,0,75.068,0.021,0,0.147,0,2965.93,14838.807,608.134,2645.574,2.284,1.598,3.067,605.702,0,2.534,0,196.295,0.056,0,0.384,0
1,2967.159,12363.638,552.503,2651.24,0.799,0.561,1.07,74.626,0,1.343,0,68.541,0.019,0,0.134,0,2967.159,12363.638,552.503,2651.24,2.285,1.599,3.069,607.104,0,2.813,0,196.426,0.066,0,0.384,0
1,2967.438,8862.516,467.694,2652.006,0.677,0.476,0.906,53.505,0,1.162,0,58.027,0.013,0,0.114,0,2967.438,8862.516,467.694,2652.006,2.286,1.6,3.07,608.182,0,2.791,0,196.492,0.076,0,0.385,0
1,2971.184,4349.807,323.691,2653.636,0.473,0.333,0.633,26.41,0,1.002,0,40.545,0.011,0,0.08,0,2971.184,4349.807,323.691,2653.636,2.287,1.603,3.068,609.069,0,3.185,0,196.363,0.103,0,0.385,0
1,2972.32,776.243,137.451,2651.511,0.199,0.139,0.267,4.736,0,0.484,0,17.123,0.002,0,0.034,0,2972.32,776.243,137.451,2651.511,2.287,1.605,3.067,610.344,0,3.554,0,196.3,0.128,0,0.386,0
1,2968.855,293.656,84.793,2655.605,0.123,0.086,0.165,1.779,0,0.302,0,10.567,0,0,0.02,0,2968.855,293.656,84.793,2655.605,2.288,1.605,3.067,610.995,0,3.831,0,196.342,0.135,0,0.386,0
1,2967.644,177.588,66.373,2652.161,0.095,0.066,0.128,1.075,0,0.269,0,8.226,0,0,0.016,0,2967.644,177.588,66.373,2652.161,2.288,1.606,3.069,611.795,0,3.698,0,196.446,0.137,0,0.386,0
1,2966.856,168.189,64.441,2649.894,0.093,0.065,0.124,1.016,0,0.284,0,7.997,0,0,0.015,0,2966.856,168.189,64.441,2649.894,2.29,1.607,3.071,612.553,0,3.687,0,196.563,0.138,0,0.386,0
1,2966.285,151.792,62.164,2643.993,0.088,0.061,0.118,0.914,0,0.231,0,7.588,0,0,0.014,0,2966.285,151.792,62.164,2643.993,2.292,1.609,3.072,612.908,0,3.626,0,196.623,0.138,0,0.386,0
0,2952.231,3014.389,310.753,2540.394,0.359,0.257,0.475,20.23,0,0.946,0,30.463,0.089,0,0.07,0,2952.231,3014.389,310.753,2540.394,0.736,0.388,1.133,223.996,0,5.588,0,72.529,2.215,0,0.233,0
0,2969.332,7592.091,427.467,2655.644,0.627,0.444,0.838,45.929,0,1.208,0,53.647,0.014,0,0.105,0,2969.332,7592.091,427.467,2655.644,1.589,1.16,2.087,319.537,0,2.736,0,133.602,0.634,0,0.279,0
0,2971.949,1739.236,206.443,2651.72,0.297,0.207,0.401,10.63,0,0.753,0,25.666,0.005,0,0.05,0,2971.949,1739.236,206.443,2651.72,2.169,1.521,2.91,548.806,0,2.695,0,186.258,0.105,0,0.366,0
0,2969.828,544.161,114.74,2654.122,0.167,0.118,0.224,3.295,0,0.368,0,14.356,0.001,0,0.028,0,2969.828,544.161,114.74,2654.122,2.168,1.521,2.907,548.637,0,2.837,0,186.102,0.116,0,0.365,0
0,2968.724,197.631,69.805,2652.899,0.1,0.07,0.135,1.196,0,0.262,0,8.664,0,0,0.017,0,2968.724,197.631,69.805,2652.899,2.168,1.521,2.907,548.905,0,2.916,0,186.085,0.122,0,0.366,0
0,2952.982,1620.497,231.927,2530.224,0.257,0.175,0.35,10.652,0,0.755,0,22.417,0.043,0,0.05,0,2952.982,1620.497,231.927,2530.224,2.028,1.414,2.729,483.962,0,3.444,0,174.676,0.112,0,0.343,0
0,2975.715,4774.535,339.159,2645.911,0.491,0.343,0.66,29.473,0,1.378,0,42.252,0.024,0,0.084,0,2975.715,4774.535,339.159,2645.911,2.174,1.524,2.916,550.559,0,2.553,0,186.664,0.095,0,0.366,0
0,2964.884,19028.264,683.592,2639.634,1.009,0.741,1.317,114.563,0,2.332,0,84.33,0.053,0,0.167,0,2964.884,19028.264,683.592,2639.634,1.993,1.394,2.673,461.397,0,3.376,0,171.133,0.059,0,0.335,0
0,2973.73,5882.781,375.829,2650.525,0.546,0.381,0.735,36.072,0,1.404,0,47.054,0.023,0,0.093,0,2973.73,5882.781,375.829,2650.525,1.884,1.321,2.527,418.599,0,3.298,0,161.737,0.154,0,0.319,0
0,2970.302,1050.857,160.624,2652.525,0.232,0.161,0.311,6.388,0,0.572,0,19.965,0.002,0,0.039,0,2970.302,1050.857,160.624,2652.525,1.026,0.717,1.379,123.72,0,1.649,0,88.295,0.029,0,0.173,0
0,2966.119,448.231,107.103,2643.938,0.151,0.106,0.203,2.704,0,0.385,0,13.047,0,0,0.025,0,2966.119,448.231,107.103,2643.938,0.659,0.461,0.884,50.849,0,1.089,0,56.624,0.011,0,0.111,0
0,2963.816,563.159,119.841,2632.711,0.169,0.118,0.228,3.395,0,0.372,0,14.602,0,0,0.028,0,2963.816,563.159,119.841,2632.711,0.393,0.274,0.529,18.127,0,0.6,0,33.872,0.003,0,0.066,0
0,2963.246,698.816,135.09,2623.956,0.187,0.128,0.254,4.217,0,0.432,0,16.257,0.001,0,0.032,0,2963.246,698.816,135.09,2623.956,0.26,0.181,0.35,7.892,0,0.22,0,22.449,0,0,0.043,0
0,2962.893,1157.497,174.092,2626.012,0.245,0.174,0.326,6.984,0,0.548,0,20.882,0.002,0,0.041,0,2962.893,1157.497,174.092,2626.012,0.373,0.258,0.501,16.773,0,1.721,0,32.122,0.01,0,0.063,0
0,2971.98,5575.539,381.412,2648.858,0.532,0.37,0.716,33.867,0,1.457,0,45.875,0.015,0,0.09,0,2971.98,5575.539,381.412,2648.858,0.52,0.331,0.729,42.225,0,2.54,0,46.712,0.127,0,0.101,0
0,2960.372,14871.605,612.671,2617.896,0.895,0.688,1.146,90.903,0,2.261,0,73.351,0.106,0,0.148,0,2960.372,14871.605,612.671,2617.896,2.071,1.49,2.736,484.578,0,3.014,0,175.132,0.083,0,0.343,0
1,2964.262,9983.951,554.198,2587.101,0.7,0.478,0.951,60.779,0,2.127,0,60.922,0.043,0,0.121,0,2964.262,9983.951,554.198,2587.101,2.126,1.482,2.86,525.511,0,2.239,0,183.051,0.03,0,0.358,0
0,2964.251,21968.586,768.425,2622.413,1.048,0.718,1.424,132.749,0,2.416,0,91.195,0.043,0,0.18,0,2964.251,21968.586,768.425,2622.413,2.129,1.519,2.825,515.068,0,2.314,0,180.842,0.063,0,0.354,0
