flag_labelx,FMN1,FMD1,MFMD1,MFMN1,MMAV11,MMAV21,MAV1,SSI1,WAMP1,WL1,ZC1,IEMG1,VAR1,SSC1,RMS1,FR1,FMN2,FMD2,MFMD2,MFMN2,MMAV12,MMAV22,MAV2,SSI2,WAMP2,WL2,ZC2,IEMG2,VAR2,SSC2,RMS2,FR2
0,2968.743,318.182,88.364,2653.518,0.128,0.09,0.171,1.922,0,0.329,0,10.985,0,0,0.021,0,2968.743,318.182,88.364,2653.518,0.178,0.124,0.24,3.697,0,0.231,0,15.368,0,0,0.03,0
0,2967.203,230.113,75.613,2651.675,0.109,0.076,0.145,1.387,0,0.298,0,9.343,0,0,0.018,0,2967.203,230.113,75.613,2651.675,0.181,0.126,0.244,3.826,0,0.252,0,15.627,0,0,0.03,0
0,2965.819,193.269,69.355,2644.34,0.099,0.069,0.133,1.163,0,0.266,0,8.558,0,0,0.016,0,2965.819,193.269,69.355,2644.34,0.177,0.124,0.238,3.648,0,0.224,0,15.258,0,0,0.029,0
0,2967.873,137.62,58.297,2653.799,0.084,0.058,0.113,0.832,0,0.238,0,7.238,0,0,0.014,0,2967.873,137.62,58.297,2653.799,0.172,0.12,0.231,3.452,0,0.227,0,14.832,0,0,0.029,0
0,2966.241,104.386,51.149,2642.97,0.073,0.051,0.098,0.628,0,0.237,0,6.29,0,0,0.012,0,2966.241,104.386,51.149,2642.97,0.17,0.118,0.228,3.369,0,0.264,0,14.648,0,0,0.028,0
0,2965.524,107.925,53.2,2635.402,0.074,0.052,0.099,0.649,0,0.225,0,6.389,0,0,0.012,0,2965.524,107.925,53.2,2635.402,0.172,0.119,0.231,3.446,0,0.235,0,14.821,0,0,0.029,0
0,2967.517,133.715,57.255,2652.154,0.083,0.058,0.111,0.806,0,0.221,0,7.123,0,0,0.014,0,2967.517,133.715,57.255,2652.154,0.184,0.128,0.248,3.974,0,0.261,0,15.894,0,0,0.031,0
0,2965.339,117.355,54.039,2640.693,0.077,0.054,0.104,0.707,0,0.232,0,6.672,0,0,0.013,0,2965.339,117.355,54.039,2640.693,0.227,0.158,0.305,6.012,0,0.366,0,19.53,0,0,0.038,0
0,2966.612,113.626,53.492,2646.303,0.076,0.053,0.102,0.687,0,0.233,0,6.575,0,0,0.012,0,2966.612,113.626,53.492,2646.303,0.241,0.169,0.323,6.763,0,0.401,0,20.721,0,0,0.04,0
0,2965.33,145.113,60.984,2637.198,0.086,0.06,0.115,0.875,0,0.239,0,7.419,0,0,0.014,0,2965.33,145.113,60.984,2637.198,0.233,0.164,0.313,6.312,0,0.342,0,20.036,0,0,0.039,0
0,2963.064,259.211,81.375,2630.311,0.115,0.08,0.154,1.558,0,0.265,0,9.88,0,0,0.019,0,2963.064,259.211,81.375,2630.311,0.226,0.157,0.304,5.956,0,0.406,0,19.474,0,0,0.038,0
0,2967.63,5448.407,360.186,2644.862,0.544,0.41,0.702,32.924,0,1.314,0,44.986,0.02,0,0.089,0,2967.63,5448.407,360.186,2644.862,0.647,0.457,0.865,49.544,0,3.305,0,55.392,0.025,0,0.109,0
0,2951.458,41370.584,1122.371,2547.492,1.345,0.945,1.802,268.708,0,3.169,0,115.37,0.949,0,0.256,0,2951.458,41370.584,1122.371,2547.492,1.988,1.382,2.678,459.483,0,1.262,0,171.408,0.006,0,0.334,0
0,2965.964,91331.28,1511.578,2645.586,2.171,1.524,2.91,550.619,0,3.063,0,186.249,0.134,0,0.366,0,2965.964,91331.28,1511.578,2645.586,2.181,1.515,2.939,552.975,0,0.692,0,188.118,0,0,0.367,0
1,2965.95,91358.072,1511.693,2645.529,2.171,1.524,2.91,550.744,0,3.053,0,186.271,0.134,0,0.366,0,2965.95,91358.072,1511.693,2645.529,2.25,1.564,3.031,588.109,0,0.59,0,194.004,0,0,0.378,0
1,2965.964,91367.864,1512.182,2645.51,2.171,1.524,2.91,550.791,0,3.072,0,186.279,0.134,0,0.366,0,2965.964,91367.864,1512.182,2645.51,2.272,1.579,3.061,600.047,0,0.575,0,195.963,0,0,0.382,0
1,2965.951,91394.632,1512.36,2645.543,2.171,1.524,2.911,550.945,0,3.081,0,186.305,0.134,0,0.366,0,2965.951,91394.632,1512.36,2645.543,2.286,1.589,3.079,607.026,0,0.628,0,197.099,0,0,0.384,0
1,2965.961,91435.6,1512.706,2645.528,2.172,1.525,2.911,551.247,0,3.077,0,186.356,0.134,0,0.366,0,2965.961,91435.6,1512.706,2645.528,2.293,1.593,3.089,610.928,0,0.652,0,197.731,0,0,0.386,0
1,2965.945,91487.888,1512.936,2645.45,2.172,1.525,2.912,551.525,0,3.053,0,186.403,0.134,0,0.366,0,2965.945,91487.888,1512.936,2645.45,2.298,1.597,3.096,613.789,0,0.86,0,198.194,0,0,0.387,0
1,2965.956,91579.424,1513.819,2645.527,2.173,1.526,2.913,552.069,0,3.033,0,186.495,0.134,0,0.367,0,2965.956,91579.424,1513.819,2645.527,2.305,1.602,3.105,617.238,0,0.784,0,198.749,0,0,0.388,0
1,2965.978,91584.76,1514.149,2645.549,2.174,1.526,2.914,552.128,0,3.061,0,186.505,0.134,0,0.367,0,2965.978,91584.76,1514.149,2645.549,2.307,1.602,3.109,618.769,0,0.801,0,198.995,0,0,0.388,0
1,2965.961,91575.872,1513.716,2645.549,2.173,1.526,2.913,552.04,0,3.076,0,186.49,0.134,0,0.367,0,2965.961,91575.872,1513.716,2645.549,2.312,1.606,3.115,621.301,0,0.906,0,199.401,0,0,0.389,0
1,2967.302,87491.368,1461.109,2653.038,2.134,1.511,2.847,527.692,0,3.315,0,182.231,0.137,0,0.358,0,2967.302,87491.368,1461.109,2653.038,2.313,1.61,3.114,621.018,0,1.076,0,199.325,0.003,0,0.389,0
1,2968.834,41739.976,1009.97,2654.546,1.466,1.028,1.967,252.695,0,2.677,0,125.922,0.077,0,0.248,0,2968.834,41739.976,1009.97,2654.546,2.309,1.611,3.105,619.015,0,1.999,0,198.75,0.028,0,0.388,0
1,2968.497,20181.992,703.061,2654.965,1.021,0.717,1.368,122.1,0,1.816,0,87.572,0.035,0,0.172,0,2968.497,20181.992,703.061,2654.965,2.303,1.61,3.094,616.17,0,2.439,0,198.032,0.053,0,0.387,0
1,2968.685,9236.342,475.007,2654.284,0.689,0.483,0.925,55.881,0,1.229,0,59.225,0.016,0,0.116,0,2968.685,9236.342,475.007,2654.284,2.303,1.613,3.092,617.176,0,2.923,0,197.916,0.08,0,0.388,0
1,2968.179,4875.522,345.258,2653.881,0.501,0.351,0.672,29.479,0,0.933,0,43.039,0.008,0,0.084,0,2968.179,4875.522,345.258,2653.881,2.303,1.614,3.091,617.732,0,3.271,0,197.827,0.097,0,0.388,0
1,2969.099,2203.429,232.17,2654.997,0.337,0.236,0.452,13.356,0,0.698,0,28.938,0.004,0,0.057,0,2969.099,2203.429,232.17,2654.997,2.302,1.614,3.088,617.886,0,3.323,0,197.68,0.114,0,0.388,0
1,2968.949,804.33,141.719,2651.629,0.202,0.14,0.273,4.879,0,0.455,0,17.487,0.001,0,0.034,0,2968.949,804.33,141.719,2651.629,2.304,1.616,3.091,619.71,0,3.716,0,197.837,0.127,0,0.388,0
1,2967.362,552.942,116.351,2652.998,0.168,0.118,0.226,3.342,0,0.375,0,14.502,0,0,0.028,0,2967.362,552.942,116.351,2652.998,2.303,1.617,3.088,619.003,0,3.449,0,197.68,0.131,0,0.388,0
1,2967.693,334.692,90.626,2653.46,0.131,0.092,0.176,2.024,0,0.312,0,11.283,0,0,0.022,0,2967.693,334.692,90.626,2653.46,2.304,1.617,3.089,619.772,0,3.58,0,197.759,0.135,0,0.388,0
1,2967.444,178.074,66.335,2653.525,0.095,0.066,0.128,1.076,0,0.262,0,8.228,0,0,0.016,0,2967.444,178.074,66.335,2653.525,2.304,1.617,3.089,619.878,0,3.59,0,197.738,0.139,0,0.389,0
1,2966.84,141.767,59.478,2648.946,0.085,0.06,0.114,0.853,0,0.229,0,7.331,0,0,0.014,0,2966.84,141.767,59.478,2648.946,2.305,1.617,3.091,620.518,0,3.73,0,197.831,0.14,0,0.389,0
1,2966.139,126.765,56.178,2647.713,0.08,0.056,0.108,0.762,0,0.238,0,6.93,0,0,0.013,0,2966.139,126.765,56.178,2647.713,2.305,1.617,3.091,620.752,0,3.661,0,197.861,0.141,0,0.389,0
1,2966.481,170.759,65.528,2646.882,0.093,0.065,0.125,1.029,0,0.239,0,8.052,0,0,0.015,0,2966.481,170.759,65.528,2646.882,2.308,1.619,3.095,622.381,0,3.589,0,198.135,0.14,0,0.389,0
1,2967.077,131.29,57.106,2652.578,0.082,0.057,0.11,0.792,0,0.244,0,7.062,0,0,0.013,0,2967.077,131.29,57.106,2652.578,2.308,1.62,3.094,621.999,0,3.755,0,198.059,0.141,0,0.389,0
1,2965.796,150.587,61.335,2645.617,0.088,0.062,0.118,0.906,0,0.217,0,7.552,0,0,0.014,0,2965.796,150.587,61.335,2645.617,2.305,1.616,3.091,620.686,0,3.718,0,197.857,0.14,0,0.389,0
1,2963.922,169.991,66.117,2632.117,0.093,0.065,0.125,1.025,0,0.22,0,8.026,0,0,0.015,0,2963.922,169.991,66.117,2632.117,2.307,1.62,3.092,620.879,0,3.564,0,197.908,0.138,0,0.389,0
1,2966.806,203.148,71.222,2649.148,0.102,0.072,0.137,1.226,0,0.251,0,8.787,0,0,0.017,0,2966.806,203.148,71.222,2649.148,2.308,1.62,3.095,622.027,0,3.797,0,198.092,0.138,0,0.389,0
1,2963.231,206.838,72.25,2634.388,0.103,0.073,0.138,1.246,0,0.241,0,8.844,0,0,0.017,0,2963.231,206.838,72.25,2634.388,2.307,1.618,3.094,621.717,0,3.718,0,198.049,0.138,0,0.389,0
1,2967.084,145.597,59.908,2651.582,0.086,0.06,0.116,0.879,0,0.231,0,7.439,0,0,0.014,0,2967.084,145.597,59.908,2651.582,2.307,1.618,3.093,621.659,0,3.716,0,198.01,0.141,0,0.389,0
1,2965.202,176.337,67.644,2635.806,0.095,0.066,0.127,1.065,0,0.25,0,8.184,0,0,0.016,0,2965.202,176.337,67.644,2635.806,2.308,1.621,3.093,621.288,0,3.611,0,197.978,0.138,0,0.389,0
1,2965.232,295.611,103.722,2546.948,0.114,0.074,0.159,1.815,0,0.48,0,10.225,0.002,0,0.021,0,2965.232,295.611,103.722,2546.948,2.307,1.617,3.096,620.613,0,3.305,0,198.16,0.11,0,0.389,0
1,2963.578,69143.656,1260.189,2643.25,1.947,1.508,2.472,416.957,0,4.655,0,158.244,0.401,0,0.319,0,2963.578,69143.656,1260.189,2643.25,2.009,1.521,2.589,486.509,0,7.619,0,165.697,0.898,0,0.344,0
1,2956.664,48128.844,1182.388,2576.835,1.515,1.035,2.062,296.849,0,4.232,0,132.014,0.383,0,0.269,0,2956.664,48128.844,1182.388,2576.835,2.119,1.478,2.85,520.462,0,1.476,0,182.428,0.007,0,0.356,0
1,2965.934,91403.144,1512.16,2645.535,2.171,1.524,2.911,551.034,0,3.129,0,186.319,0.134,0,0.366,0,2965.934,91403.144,1512.16,2645.535,2.235,1.554,3.009,579.706,0,0.73,0,192.612,0,0,0.376,0
1,2965.96,91455.864,1512.871,2645.515,2.172,1.525,2.912,551.371,0,3.066,0,186.377,0.134,0,0.366,0,2965.96,91455.864,1512.871,2645.515,2.266,1.575,3.053,596.881,0,0.594,0,195.446,0,0,0.381,0
1,2965.961,91510.048,1513.269,2645.608,2.173,1.525,2.913,551.702,0,3.099,0,186.433,0.134,0,0.367,0,2965.961,91510.048,1513.269,2645.608,2.281,1.584,3.073,604.755,0,0.663,0,196.731,0,0,0.384,0
1,2976.754,38343.292,966.388,2640.065,1.381,0.955,1.866,237.997,0,4.136,0,119.469,0.234,0,0.241,0,2976.754,38343.292,966.388,2640.065,2.279,1.594,3.061,603.097,0,2.331,0,195.936,0.05,0,0.383,0
1,2970.496,4766.045,341.417,2652.258,0.493,0.343,0.664,28.964,0,1.054,0,42.509,0.011,0,0.084,0,2970.496,4766.045,341.417,2652.258,2.279,1.597,3.057,604.69,0,3.045,0,195.711,0.096,0,0.384,0
1,2967.794,2344.595,239.524,2653.376,0.347,0.243,0.466,14.167,0,0.667,0,29.849,0.003,0,0.058,0,2967.794,2344.595,239.524,2653.376,2.283,1.601,3.062,607.414,0,3.263,0,196.018,0.11,0,0.385,0
1,2969.407,1323.863,179.297,2656.479,0.262,0.184,0.35,8.024,0,0.575,0,22.423,0.002,0,0.044,0,2969.407,1323.863,179.297,2656.479,2.285,1.602,3.066,609.343,0,3.41,0,196.225,0.12,0,0.385,0
1,2970.163,490.672,109.27,2655.984,0.159,0.112,0.213,2.977,0,0.382,0,13.639,0.001,0,0.026,0,2970.163,490.672,109.27,2655.984,2.289,1.606,3.07,611.686,0,3.605,0,196.483,0.132,0,0.386,0
1,2967.333,250.568,78.734,2650.785,0.113,0.08,0.152,1.51,0,0.255,0,9.75,0,0,0.019,0,2967.333,250.568,78.734,2650.785,2.292,1.608,3.074,613.528,0,3.773,0,196.744,0.136,0,0.387,0
1,2967.087,243.508,77.365,2649.929,0.112,0.078,0.15,1.465,0,0.275,0,9.603,0,0,0.018,0,2967.087,243.508,77.365,2649.929,2.293,1.609,3.075,614.113,0,3.588,0,196.836,0.136,0,0.387,0
1,2966.413,175.335,65.911,2647.411,0.095,0.066,0.127,1.058,0,0.222,0,8.163,0,0,0.016,0,2966.413,175.335,65.911,2647.411,2.296,1.611,3.08,616.139,0,3.56,0,197.141,0.138,0,0.387,0
1,2966.767,141.45,59.567,2647.869,0.085,0.059,0.114,0.853,0,0.234,0,7.329,0,0,0.014,0,2966.767,141.45,59.567,2647.869,2.299,1.614,3.081,616.669,0,3.665,0,197.214,0.14,0,0.388,0
1,2966.203,142.609,59.676,2646.983,0.085,0.06,0.115,0.861,0,0.257,0,7.363,0,0,0.014,0,2966.203,142.609,59.676,2646.983,2.3,1.615,3.084,617.693,0,3.723,0,197.383,0.139,0,0.388,0
1,2965.91,127.919,56.738,2645.158,0.081,0.056,0.108,0.77,0,0.229,0,6.965,0,0,0.013,0,2965.91,127.919,56.738,2645.158,2.3,1.614,3.085,618.194,0,3.626,0,197.455,0.14,0,0.388,0
1,2964.098,148.684,61.45,2636.893,0.087,0.062,0.117,0.893,0,0.225,0,7.493,0,0,0.014,0,2964.098,148.684,61.45,2636.893,2.301,1.614,3.086,618.628,0,3.621,0,197.538,0.139,0,0.388,0
1,2967.01,145.939,60.337,2649.582,0.086,0.061,0.116,0.88,0,0.229,0,7.445,0,0,0.014,0,2967.01,145.939,60.337,2649.582,2.303,1.616,3.088,619.514,0,3.616,0,197.669,0.14,0,0.388,0
1,2964.825,139.31,59.434,2640.005,0.084,0.059,0.113,0.839,0,0.199,0,7.267,0,0,0.014,0,2964.825,139.31,59.434,2640.005,2.305,1.618,3.091,620.761,0,3.714,0,197.876,0.14,0,0.389,0
1,2965.133,220.865,73.963,2642.96,0.106,0.075,0.143,1.33,0,0.257,0,9.152,0,0,0.018,0,2965.133,220.865,73.963,2642.96,2.306,1.618,3.092,620.978,0,3.736,0,197.926,0.138,0,0.389,0
1,2958.136,933.425,176.507,2555.179,0.205,0.139,0.28,5.79,0,0.668,0,17.966,0.011,0,0.037,0,2958.136,933.425,176.507,2555.179,2.311,1.619,3.101,621.673,0,3.306,0,198.494,0.094,0,0.389,0
1,2973.843,70457.888,1239.668,2655.365,1.945,1.458,2.514,428.186,0,5.456,0,160.904,0.369,0,0.323,0,2973.843,70457.888,1239.668,2655.365,2.018,1.521,2.606,489.38,0,8.257,0,166.819,0.852,0,0.345,0
0,2972.485,9593.877,476.124,2656.118,0.706,0.503,0.938,58.358,0,1.59,0,60.088,0.03,0,0.119,0,2972.485,9593.877,476.124,2656.118,2.007,1.407,2.692,467.198,0,2.225,0,172.321,0.05,0,0.337,0
0,2963.484,12353.547,572.121,2623.342,0.79,0.546,1.068,74.605,0,1.45,0,68.395,0.023,0,0.134,0,2963.484,12353.547,572.121,2623.342,2.058,1.44,2.764,491.606,0,2.175,0,176.916,0.039,0,0.346,0
0,2964.035,33104.442,919.219,2634.396,1.307,0.92,1.749,199.392,0,1.927,0,111.963,0.055,0,0.22,0,2964.035,33104.442,919.219,2634.396,2.212,1.545,2.973,567.125,0,1.646,0,190.31,0.019,0,0.372,0
1,2965.425,48614.824,1103.882,2643.213,1.586,1.117,2.121,292.751,0,2.307,0,135.79,0.072,0,0.267,0,2965.425,48614.824,1103.882,2643.213,2.259,1.574,3.039,592.088,0,1.487,0,194.539,0.011,0,0.38,0
1,2965.494,51549.36,1138.773,2642.738,1.628,1.14,2.186,310.791,0,2.358,0,139.92,0.076,0,0.275,0,2965.494,51549.36,1138.773,2642.738,2.278,1.587,3.066,602.596,0,1.605,0,196.271,0.01,0,0.383,0
1,2965.997,51832.1,1138.288,2645.978,1.636,1.15,2.192,312.484,0,2.379,0,140.308,0.076,0,0.276,0,2965.997,51832.1,1138.288,2645.978,2.29,1.596,3.08,608.18,0,1.48,0,197.166,0.011,0,0.385,0
1,2966.582,46491.856,1074.751,2648.942,1.549,1.088,2.076,280.379,0,2.337,0,132.89,0.069,0,0.261,0,2966.582,46491.856,1074.751,2648.942,2.296,1.601,3.088,611.415,0,1.966,0,197.638,0.017,0,0.386,0
1,2967.436,35145.408,930.328,2652.255,1.346,0.945,1.805,212.227,0,2.189,0,115.568,0.055,0,0.227,0,2967.436,35145.408,930.328,2652.255,2.297,1.602,3.088,612.462,0,2.042,0,197.675,0.029,0,0.386,0
